avg_temp_c,avg_humidity_pct,soil_moisture_pct,soil_ph,nitrogen_ppm,phosphorus_ppm,potassium_ppm,ndvi_index,pest_pressure_score,vpd_kpa,total_npk_ppm,ph_deviation,region_Zone_B_West,region_Zone_C_South,region_Zone_D_East,crop_type_Soybean,crop_type_Sugarcane,crop_type_Tomato,crop_type_Wheat,growth_stage_Fruiting,growth_stage_Maturation,growth_stage_Vegetative
29.56,72.48,45.23,7.62,153.86,8.27,222.38,0.518,60.8,1.139,384.51,0.6200000000000001,False,True,False,False,False,False,False,True,False,False
25.98,72.5,61.25,5.95,83.29,34.83,143.36,0.414,60.7,0.923,261.48,1.0499999999999998,False,False,True,False,False,False,False,False,False,False
30.35,68.12,40.91,6.16,105.86,64.8,152.28,0.504,40.5,1.38,322.94,0.8399999999999999,False,True,False,False,False,False,False,False,False,True
19.96,68.27,46.98,6.28,116.9,24.63,209.69,0.581,60.4,0.74,351.22,0.7199999999999998,False,False,False,False,False,False,False,False,False,True
18.33,59.34,47.12,6.48,61.31,81.53,191.51,0.447,48.7,0.857,334.35,0.5199999999999996,False,True,False,False,False,False,True,False,False,False
30.64,64.66,37.98,6.55,173.52,41.27,179.06,0.617,59.3,1.555,393.85,0.4500000000000002,False,False,False,True,False,False,False,False,False,False
19.6,55.69,40.84,5.71,103.06,73.06,130.56,0.44,51.8,1.011,306.68,1.29,True,False,False,False,False,False,False,False,True,False
26.74,74.79,53.13,6.56,152.99,47.12,192.33,0.679,47.0,0.885,392.44000000000005,0.4400000000000004,False,True,False,False,True,False,False,False,True,False
21.9,63.53,56.26,6.88,104.46,42.89,170.2,0.43,54.0,0.958,317.54999999999995,0.1200000000000001,False,False,True,True,False,False,False,False,True,False
31.19,54.38,18.57,7.78,147.28,58.12,175.49,0.361,52.2,2.072,380.89,0.7800000000000002,True,False,False,False,True,False,False,False,False,True
18.21,73.28,30.35,7.04,78.83,36.54,253.04,0.486,60.9,0.559,368.40999999999997,0.040000000000000036,False,True,False,False,False,False,True,False,False,False
31.16,71.66,55.92,6.6,122.68,48.29,131.91,0.386,56.7,1.285,302.88,0.40000000000000036,True,False,False,False,False,False,True,False,True,False
25.5,78.44,20.51,7.11,126.85,25.79,117.85,0.408,69.6,0.704,270.49,0.11000000000000032,False,True,False,False,True,False,False,False,False,False
23.22,47.07,19.11,7.56,88.18,45.24,167.63,0.448,44.0,1.507,301.05,0.5599999999999996,False,True,False,False,True,False,False,True,False,False
23.08,57.48,36.38,8.17,139.63,51.35,188.73,0.602,36.3,1.2,379.71,1.17,True,False,False,False,False,False,True,False,True,False
26.42,79.62,51.61,7.38,160.59,42.68,98.23,0.577,48.1,0.702,301.5,0.3799999999999999,False,True,False,False,False,False,False,False,False,True
21.69,75.62,33.92,5.74,147.74,37.78,167.51,0.407,54.7,0.632,353.03,1.2599999999999998,False,True,False,False,True,False,False,False,False,True
26.13,65.14,28.54,7.14,166.12,66.36,246.04,0.403,66.5,1.181,478.52,0.13999999999999968,False,True,False,False,False,False,True,False,True,False
31.15,58.93,38.48,6.15,176.04,40.6,190.26,0.433,52.7,1.861,406.9,0.8499999999999996,True,False,False,False,False,True,False,True,False,False
39.86,66.46,32.07,5.72,132.34,24.37,230.4,0.376,46.1,2.455,387.11,1.2800000000000002,False,False,False,True,False,False,False,True,False,False
25.84,53.7,41.89,6.03,159.89,37.59,164.09,0.257,31.0,1.542,361.57,0.9699999999999998,False,False,False,False,False,False,True,True,False,False
27.91,61.4,44.465,7.0,130.83,54.92,278.52,0.357,72.1,1.451,464.27,0.0,False,False,False,False,False,False,True,False,True,False
34.81,58.76,47.34,6.26,108.09,6.75,161.54,0.489,47.1,2.294,276.38,0.7400000000000002,False,False,False,False,False,True,False,True,False,False
30.95,73.55,8.98,6.79,69.77,35.21,118.36,0.282,73.0,1.185,223.33999999999997,0.20999999999999996,False,False,True,False,False,False,False,False,False,True
25.78,65.97,44.25,5.63,102.14,56.43,138.15,0.367,46.5,1.129,296.72,1.37,False,True,False,False,True,False,False,False,False,True
28.76,73.86,26.33,7.29,149.7,38.77,154.69,0.379,48.6,1.033,343.15999999999997,0.29000000000000004,False,True,False,False,False,False,True,False,False,False
31.4,85.32,45.37,7.14,81.75,53.57,151.24,0.343,76.2,0.675,286.56,0.13999999999999968,False,False,True,False,False,False,True,False,False,True
30.4,55.31,60.7,8.18,126.97,21.6,268.82,0.517,29.7,1.94,417.39,1.1799999999999997,False,True,False,False,True,False,False,False,False,False
30.5,54.72,15.34,6.15,120.23,19.92,173.55,0.307,78.5,1.977,313.70000000000005,0.8499999999999996,False,False,False,True,False,False,False,True,False,False
34.15,50.58,36.03,6.39,186.27,32.57,202.41,0.441,73.8,2.651,421.25,0.6100000000000003,False,False,False,False,False,True,False,False,False,True
28.45,89.46,61.81,6.57,134.24,39.14,190.91,0.583,54.7,0.409,364.28999999999996,0.4299999999999997,False,True,False,False,False,False,True,False,False,True
25.87,75.8,42.94,7.9,158.66,38.35,163.08,0.455,46.3,0.807,360.09000000000003,0.9000000000000004,True,False,False,False,False,False,True,False,False,False
24.33,63.06,49.37,8.04,134.76,51.25,180.49,0.423,58.4,1.124,366.5,1.0399999999999991,False,False,False,False,False,False,True,False,True,False
24.06,83.49,42.68,5.91,141.11,48.94,147.2,0.357,62.1,0.494,337.25,1.0899999999999999,False,False,True,False,False,False,False,False,True,False
30.66,54.44,50.14,6.81,63.19,57.26,161.51,0.363,43.2,2.007,281.96,0.1900000000000004,True,False,False,False,False,False,True,False,True,False
26.87,59.99,45.21,5.63,129.31,36.77,258.87,0.541,34.8,1.416,424.95000000000005,1.37,True,False,False,False,True,False,False,False,False,True
24.7,71.24,37.88,6.51,150.98,61.16,238.21,0.444,62.4,0.895,450.35,0.4900000000000002,False,True,False,False,False,False,True,False,False,True
33.78,56.39,33.03,6.66,120.55,47.3,144.23,0.384,53.3,2.291,312.08,0.33999999999999986,False,False,True,False,False,True,False,False,False,True
40.36,48.92,51.16,6.78,134.81,32.49,171.03,0.584,56.4,3.84,338.33000000000004,0.21999999999999975,False,False,False,False,False,False,False,False,False,False
33.87,54.68,29.63,7.32,80.35,34.86,160.83,0.356,50.6,2.393,276.04,0.3200000000000003,False,False,False,False,True,False,False,False,False,False
19.2,63.24,45.3,6.83,109.6,71.53,175.04,0.445,22.6,0.818,356.16999999999996,0.16999999999999993,False,False,False,False,True,False,False,False,True,False
30.96,62.58,47.35,6.69,131.68,46.05,234.31,0.524,51.1,1.677,412.04,0.3099999999999996,False,False,True,False,False,True,False,False,False,True
28.86,71.15,44.05,7.02,146.88,-8.3,129.96,0.559,60.9,1.146,268.53999999999996,0.019999999999999574,True,False,False,False,False,False,False,False,False,False
19.45,74.1,40.48,7.54,137.07,58.71,172.83,0.4445,50.7,0.585,368.61,0.54,False,False,False,True,False,False,False,False,False,True
30.74,66.03,60.38,8.23,113.37,16.37,179.81,0.49,46.2,1.504,309.55,1.2300000000000004,False,True,False,False,False,True,False,False,False,False
31.28,59.31,43.765,6.33,113.86,50.38,211.99,0.453,64.9,1.857,376.23,0.6699999999999999,True,False,False,True,False,False,False,False,False,False
20.47,52.98,12.53,6.3,169.59,50.81,249.23,0.306,37.7,1.132,469.63,0.7000000000000002,True,False,False,False,False,True,False,False,False,True
29.33,56.18,49.51,4.99,96.83,33.16,171.87,0.404,37.0,1.789,301.86,2.01,False,True,False,False,False,False,False,True,False,False
28.76,73.39,19.08,6.54,134.42,27.33,141.13,0.457,58.4,1.051,302.88,0.45999999999999996,False,False,False,False,True,False,False,False,False,False
24.29,67.28,53.87,7.44,119.91,65.78,157.78,0.444,67.8,0.993,343.47,0.4400000000000004,True,False,False,False,False,False,False,False,False,True
30.38,63.9,46.61,7.18,109.25,39.63,184.69,0.408,57.3,1.565,333.57,0.17999999999999972,True,False,False,False,True,False,False,False,False,True
33.36,47.49,54.66,6.44,84.16,32.94,188.22,0.454,34.1,2.695,305.32,0.5599999999999996,True,False,False,False,False,False,False,False,False,True
24.21,66.6,32.02,7.81,184.97,45.49,167.33,0.455,53.4,1.009,397.79,0.8099999999999996,True,False,False,False,False,False,True,False,False,True
37.48,65.76,41.87,7.16,116.43,65.83,170.03,0.505,73.7,2.205,352.28999999999996,0.16000000000000014,True,False,False,False,False,False,False,True,False,False
26.66,75.33,31.67,6.59,119.96,45.67,256.23,0.455,56.1,0.862,421.86,0.41000000000000014,True,False,False,False,False,False,True,False,False,True
30.51,42.85,37.04,6.98,76.6,40.84,203.8,0.343,40.8,2.497,321.24,0.019999999999999574,False,False,False,True,False,False,False,False,False,True
37.93,68.22,43.9,5.87,166.57,16.68,180.85,0.528,58.3,2.097,364.1,1.13,False,False,False,False,True,False,False,True,False,False
26.06,67.8,25.94,7.4,114.08,64.93,183.19,0.359,66.9,1.086,362.2,0.40000000000000036,False,False,True,False,False,False,False,False,False,True
24.85,63.81,56.44,5.93,139.36,41.2,146.05,0.565,35.5,1.136,326.61,1.0700000000000003,False,False,False,False,False,True,False,False,False,False
22.82,66.8,59.56,6.53,146.04,56.54,161.37,0.567,42.5,0.923,363.95,0.46999999999999975,False,False,True,False,False,False,False,True,False,False
31.9,62.35,61.23,7.02,82.59,51.9,164.01,0.47,65.7,1.78,298.5,0.019999999999999574,False,False,True,False,False,False,True,False,False,False
21.41,66.08,45.86,7.9,128.15,63.28,152.98,0.4445,49.5,0.865,344.40999999999997,0.9000000000000004,True,False,False,True,False,False,False,False,False,True
22.68,53.27,37.24,5.18,169.85,37.8,216.44,0.56,61.5,1.288,424.09,1.8200000000000003,False,False,True,False,False,False,False,False,False,True
31.14,34.69,74.09,7.57,91.74,65.5,162.23,0.419,31.6,2.957,319.47,0.5700000000000003,False,False,True,False,True,False,False,False,False,False
24.27,68.16,30.49,7.0,48.04,41.31,131.25,0.347,27.3,0.966,220.6,0.0,False,True,False,False,True,False,False,False,False,True
26.82,74.91,35.32,7.96,116.78,33.64,205.95,0.401,69.1,0.885,356.37,0.96,False,False,False,False,False,False,True,False,True,False
25.09,51.69,45.0,5.31,125.5,59.65,233.45,0.435,45.1,1.539,418.6,1.6900000000000004,True,False,False,True,False,False,False,False,False,False
27.69,53.67,46.56,6.78,89.34,55.87,194.04,0.452,40.6,1.72,339.25,0.21999999999999975,False,True,False,False,False,True,False,False,False,False
21.9,61.72,36.46,6.77,153.68,55.25,177.6,0.498,38.1,1.006,386.53,0.23000000000000043,True,False,False,True,False,False,False,False,False,True
25.2,64.24,45.85,6.53,59.57,41.95,144.31,0.451,64.5,1.146,245.83,0.46999999999999975,False,False,True,True,False,False,False,False,False,True
27.48,65.53,64.49,7.46,93.67,77.53,163.87,0.503,40.7,1.264,335.07,0.45999999999999996,True,False,False,False,False,False,True,False,False,False
37.06,59.92,41.64,6.73,147.22,52.63,203.21,0.448,46.8,2.523,403.06,0.2699999999999996,False,False,False,False,False,False,False,False,False,True
23.37,56.75,31.51,8.25,167.11,31.39,151.75,0.433,53.3,1.243,350.25,1.25,False,True,False,False,False,False,False,True,False,False
20.15,74.47,58.61,7.47,117.4,5.48,124.67,0.452,61.4,0.603,247.55,0.46999999999999975,False,False,True,False,False,False,False,True,False,False
26.76,58.36,42.56,6.82,105.92,68.32,293.84,0.323,70.5,1.464,468.08,0.17999999999999972,False,False,True,False,False,False,False,True,False,False
30.86,64.99,8.6,7.26,117.25,32.88,161.69,0.41,57.0,1.56,311.82,0.2599999999999998,False,True,False,False,False,False,False,False,False,False
23.35,80.98,41.17,5.25,113.71,70.64,196.96,0.485,75.7,0.546,381.31,1.75,False,False,True,False,True,False,False,False,False,False
31.65,40.18,45.9,6.77,99.41,28.75,179.85,0.472,23.7,2.788,308.01,0.23000000000000043,False,False,False,False,True,False,False,False,True,False
42.18,67.0,44.11,7.39,108.67,68.85,189.28,0.408,69.1,2.731,366.79999999999995,0.3899999999999997,False,False,True,True,False,False,False,False,False,False
24.76,55.18,40.49,7.02,137.68,27.05,216.88,0.604,65.4,1.4,381.61,0.019999999999999574,True,False,False,True,False,False,False,True,False,False
28.22,68.23,63.59,5.58,168.76,70.5,149.21,0.502,43.3,1.216,388.47,1.42,False,False,True,False,False,False,True,True,False,False
33.22,60.62,46.53,5.18,74.4,57.29,84.49,0.423,58.0,2.005,216.18,1.8200000000000003,False,False,True,False,False,False,True,False,False,False
35.13,56.56,50.15,5.94,107.44,56.98,218.9,0.53,61.1,2.46,383.32,1.0599999999999996,True,False,False,False,False,False,True,False,False,True
33.87,79.0,48.7,7.04,89.06,28.94,172.33,0.516,68.4,1.109,290.33000000000004,0.040000000000000036,False,False,True,False,True,False,False,False,True,False
24.93,62.46,37.02,6.95,101.25,56.37,169.13,0.395,62.7,1.184,326.75,0.04999999999999982,False,False,False,False,False,True,False,True,False,False
20.29,32.34,50.55,5.38,120.21,50.24,170.45,0.478,37.9,1.611,340.9,1.62,True,False,False,False,False,True,False,False,False,True
28.04,62.78,12.18,7.02,91.33,17.73,189.34,0.388,66.3,1.41,298.4,0.019999999999999574,True,False,False,False,False,False,True,False,False,False
25.35,67.16,31.66,7.38,142.82,40.58,137.76,0.391,40.8,1.062,321.15999999999997,0.3799999999999999,True,False,False,False,False,False,False,False,False,True
22.08,74.79,20.2,6.64,105.44,40.61,219.29,0.305,52.2,0.67,365.34000000000003,0.3600000000000003,False,False,False,False,False,False,True,False,False,True
31.95,80.46,57.03,7.06,176.95,26.62,202.99,0.478,71.7,0.926,406.56,0.05999999999999961,False,False,False,False,False,False,False,False,False,False
38.45,38.94,52.56,6.98,106.39,27.34,155.63,0.438,46.0,4.144,289.36,0.019999999999999574,False,False,True,True,False,False,False,False,False,True
26.89,55.08,43.95,6.45,80.77,42.54,191.82,0.307,46.1,1.591,315.13,0.5499999999999998,True,False,False,False,False,True,False,False,False,True
23.59,80.69,37.03,5.34,130.33,63.52,189.48,0.442,60.5,0.562,383.33000000000004,1.6600000000000001,False,False,True,False,False,False,True,False,False,True
30.09,66.34,60.53,7.23,108.2,29.63,182.52,0.452,50.1,1.436,320.35,0.23000000000000043,True,False,False,False,False,False,False,False,False,True
13.29,61.97,48.68,7.74,107.05,62.59,184.16,0.29,25.4,0.58,353.79999999999995,0.7400000000000002,False,False,False,False,True,False,False,False,True,False
24.24,69.04,31.23,7.12,138.6,50.62,105.93,0.419,61.4,0.937,295.15,0.1200000000000001,False,False,True,False,True,False,False,True,False,False
23.16,59.01,35.0,7.44,145.56,67.32,178.12,0.502,46.0,1.163,391.0,0.4400000000000004,False,False,True,False,True,False,False,False,False,False
25.18,75.34,55.35,8.63,114.76,55.94,183.18,0.506,55.5,0.79,353.88,1.6300000000000008,False,False,False,False,False,False,False,False,False,True
31.3,54.5,40.18,7.1,149.53,39.78,191.35,0.553,37.5,2.079,380.65999999999997,0.09999999999999964,True,False,False,False,True,False,False,False,False,False
23.51,64.83,55.24,7.08,93.39,35.3,142.1,0.539,55.0,1.019,270.78999999999996,0.08000000000000007,False,False,True,True,False,False,False,True,False,False
31.61,87.29,53.41,6.08,165.71,64.66,251.2,0.564,66.7,0.591,481.57,0.9199999999999999,False,False,True,False,False,False,False,False,False,False
32.26,74.69,44.13,6.25,121.37,42.27,243.61,0.443,84.3,1.221,407.25,0.75,False,True,False,False,False,False,False,False,False,False
26.97,70.02,65.63,6.81,107.95,15.97,111.03,0.4445,44.8,1.067,234.95,0.1900000000000004,False,False,False,True,False,False,False,False,False,True
23.35,68.55,35.44,7.67,110.81,29.47,249.19,0.466,44.7,0.902,389.47,0.6699999999999999,False,False,True,False,True,False,False,False,False,False
31.75,69.03,40.19,6.22,137.79,42.01,158.19,0.674,72.8,1.452,337.99,0.7800000000000002,False,True,False,True,False,False,False,False,False,True
26.51,52.15,45.46,8.05,73.69,19.69,190.04,0.444,51.9,1.658,283.41999999999996,1.0500000000000007,False,False,True,False,False,False,False,False,False,False
32.12,52.18,44.65,7.54,115.65,34.82,172.25,0.379,67.8,2.289,322.72,0.54,False,True,False,False,False,True,False,False,False,True
30.81,69.32,33.68,6.79,111.16,31.63,93.15,0.377,52.3,1.363,235.94,0.20999999999999996,False,False,True,False,False,False,False,False,False,True
24.74,62.63,48.79,7.25,120.67,27.18,221.96,0.376,42.3,1.166,369.81,0.25,False,False,True,False,False,False,True,False,False,True
24.93,77.98,56.51,6.97,67.47,35.86,221.16,0.403,49.2,0.695,324.49,0.03000000000000025,False,True,False,False,False,False,True,True,False,False
23.37,74.04,45.56,7.33,158.45,29.63,216.87,0.449,60.5,0.746,404.95,0.33000000000000007,False,False,False,False,False,False,False,False,False,True
24.94,69.9,37.62,6.7,134.56,57.53,193.45,0.503,38.8,0.95,385.53999999999996,0.2999999999999998,False,False,False,False,False,False,False,False,False,False
24.88,75.59,16.64,5.95,135.54,66.42,189.81,0.311,50.3,0.768,391.77,1.0499999999999998,False,True,False,False,True,False,False,True,False,False
36.11,62.72,74.76,6.86,119.47,51.66,201.1,0.57,46.1,2.228,372.23,0.13999999999999968,False,True,False,False,False,False,True,False,False,False
34.91,60.81,45.0,7.4,110.93,49.51,184.72,0.435,55.7,2.193,345.15999999999997,0.40000000000000036,True,False,False,False,False,False,True,False,False,True
28.04,77.42,50.99,6.755,66.76,62.63,219.29,0.358,66.2,0.855,348.68,0.2450000000000001,False,True,False,False,True,False,False,False,False,True
26.6,42.27,41.42,7.38,139.09,40.35,181.01,0.623,52.1,2.01,360.45,0.3799999999999999,True,False,False,False,False,False,False,False,False,False
24.63,69.1,43.3,6.05,108.19,62.34,225.05,0.454,47.2,0.957,395.58000000000004,0.9500000000000002,False,True,False,True,False,False,False,False,True,False
27.59,64.73,51.67,6.22,179.81,29.51,214.64,0.477,42.8,1.302,423.96,0.7800000000000002,False,False,False,False,True,False,False,False,True,False
34.57,82.31,42.16,5.74,136.59,33.79,160.36,0.36,65.9,0.971,330.74,1.2599999999999998,False,True,False,False,False,True,False,False,False,True
22.82,68.71,33.16,6.77,149.79,16.55,152.55,0.513,48.4,0.87,318.89,0.23000000000000043,True,False,False,False,False,False,True,False,False,False
30.65,63.42,34.03,4.08,110.13,33.31,161.39,0.326,65.9,1.611,304.83,2.92,False,False,True,True,False,False,False,False,False,False
26.12,63.2,45.77,6.63,120.01,74.28,190.15,0.455,50.6,1.246,384.44000000000005,0.3700000000000001,True,False,False,False,False,False,True,True,False,False
26.51,87.01,35.91,6.69,161.38,53.69,194.95,0.438,62.8,0.45,410.02,0.3099999999999996,False,True,False,False,False,False,True,False,False,True
23.82,67.48,41.96,6.42,140.01,56.84,97.75,0.442,61.8,0.96,294.6,0.5800000000000001,True,False,False,True,False,False,False,False,True,False
30.75,61.75,44.34,7.5,108.0,33.53,187.22,0.443,26.2,1.694,328.75,0.5,False,False,False,True,False,False,False,True,False,False
